depa_nombre;muni_nombre;habi_codigo_habilitacion;nombre_prestador;codigo_habilitacion;numero_sede;sede_nombre;nits_nit;dv;clase_persona;naju_codigo;naju_nombre;clpr_codigo;clpr_nombre;ese;nivel;caracter;habilitado;grupo_capacidad;coca_codigo;coca_nombre;cantidad;numero_sede_principal;numero_placa;modalidad;modelo;numero_tarjeta;fecha_corte_REPS;gerente;direccion;email;telefono
Tolima;IBAGUÉ;7300101050;SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓNIMA Y/O CLÍNICA TOLIMA S.A.;7300101050;01;SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓNIMA Y/O CLÍNICA TOLIMA S.A.;890703630;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;14;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LILIANA KATERINE ESCOBAR PARRA;KR 1 # 12 - 22;calidad@clinicatolima.com;5782708000;
Tolima;IBAGUÉ;7300101864;CLINICA METROPOLITANA CMO I.P.S. S.A.S.;7300101864;14;CLINICA METROPOLITANA CMO IPS S.A.S;808000252;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;  ;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARIA CONSUELO PERDOMO PERDOMO ;CRA 5 N 43-97 ;agonzalezcmo@gmail.com ;2774066;
Tolima;IBAGUÉ;7300102174;SOCIEDAD N.S.D.R. S.A.S;7300102174;01;CLINICA NUESTRA SEDE IBAGUE;805023423;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Ramiro Lozano Garcia;CARRERA 10 SUR CON CALLE 66 A - 70 GLORIETA VARSOVIA;ramiro.lozano@clinicanuestra.com; calidad.ibague@clinicanuestra.com;2640010;
Tolima;IBAGUÉ;7300102417;CLINICA INTERNACIONAL DE ALTA TECNOLOGIA CLINALTEC S.A.S.;7300102417;01;CLINICA INTERNACIONAL DE ALTA TECNOLOGIA S.A.S.;900718172;6;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CLAUDIA EUGENIA MARIÑO ARISTIZABAL;KM 6 VIA IBAGUE - ESPINAL SECTOR PICALEÑA;calidad@clinaltec.com.co;3202710157;
Tolima;IBAGUÉ;7300102974;SHARON MEDICAL GROUP SAS;7300102974;01;SHARON MEDICAL GROUP;901223046;4;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RUDI CAMILO TORRES DUARTE;CARRERA 5 #74-03;sharonmedicalgroup@gmail.com;82710102 - 3212049545;
Tolima;IBAGUÉ;7341101861;MEINTEGRAL S.A.S;7300101861;05;MEINTEGRAL SEDE LA SAMARIA;900181419;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ALVARO ANDRES SILVA MANRRIQUE;Cra 12 Sur #93-21 VIA AEROPUERTO PERALES CLÍNICA MEDICADIZ SEDE SAMARIA PISO 2 Y 6 ALA ORIENTE;juridico.meintegral@gmail.com;3045454890;
Tolima;LÍBANO;7341101861;MEINTEGRAL S.A.S;7341101861;01;MEINTEGRAL S.A ;900181419;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Alvaro Andres Silva Manrique;Cl 4 N. 1 - 111 Hospital Regional del Libano quinto piso;juridico.meintegral@gmail.com;098 2561020, 3045454890;
Tolima;MARIQUITA;7344302956;CLINICA TRAUMANORTE SAS;7344302956;01;CLINICA TRAUMANORTE SAS;901100223;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OLIVERIO JIMENEZ PAVA;CARRERA 5 N° 14-46;info@traumanorte.com;3214579956;
Valle del cauca;BUENAVENTURA;7610907843;CLINICA SANTA SOFIA DEL PACIFICO LTDA;7610907843;01;CLINICA SANTA SOFIA DEL PACIFICO LTDA;900228989;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DANIEL ADOLFO PARRA;CRA 47 # 04-02 ;admonsantasofia@cosmitet.net;2421880;
Valle del cauca;CALI;7600100037;CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI;7600100037;34;CLINICA AMIGA;890303208;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;20;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ADRIAN GUSTAVO TORRES PIZARRO;Carrera 70  # 18 - 75  Esquina;adriantorres@comfandi.com.co, marthaarango@comfandi.com.co;3336999;
Valle del cauca;CALI;7600100438;DIME CLINICA NEUROCARDIOVASCULAR S.A;7600100438;01;DIME CLINICA NEUROCARDIOVASCULAR S.A.;800024390;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ALEJANDRO VARELA;AV 5 NORTE # 20N-75;gerenciageneral@dime.com.co;6600160;
Valle del cauca;CALI;7600101111;CENTRO MEDICO IMBANACO DE CALI S.A.;7600101111;16;CENTRO MEDICO IMBANACO DE CALI SEDE 16;890307200;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;30;16;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RAFAEL EDUARDO GONZALEZ MOLINA;CRA. 38 BIS No. 5 B2 - 04;gerencia@imbanaco.com.co;6821000 ext. 15620 - 15621;
Valle del cauca;CALI;7600101125;CLINICA NUESTRA SEÑORA DE LOS REMEDIOS;7600101125;01;CLINICA NUESTRA SEÑORA DE LOS REMEDIOS;890301430;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;38;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;SORAYA LASTRA NASSER;AV 2N # 24-157;;;
Valle del cauca;CALI;7600102657;SOCIEDAD N.S.D.R. S.A.S;7600102657;01;CLINICA NUESTRA ;805023423;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;22;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RAMIRO LOZANO GARCIA;CL 10 # 33-51;ramiro.lozano@clinicanuestra.com  alexander.barco@clinicanuestra.com;926844000;
Valle del cauca;CALI;7600102870;FUNDACION VALLE DEL LILI;7600102870;01;FUNDACION VALLE DEL LILI;890324177;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;85;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ALVARO QUINTERO CASTAÑO;KR 98 # 18-49;habilitación@fvl.org.co;3319090;
Valle del cauca;CALI;7600103066;CLINICA DE OCCIDENTE;7600103066;01;CLINICA DE OCCIDENTE;890300513;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;37;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ANTONIO JOSE DAGER FERNANDEZ;CALLE 18 NORTE  # 5N-34;clinicalidad@cdo-sa.com;6603000;
Valle del cauca;CALI;7600103359;CLINICA VERSALLES S.A.;7600103359;07;CLINICA VERSALLES HOSPITALIZACION;800048954;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;20;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ANTONIO JOSE TASCON;AV 5AN # 23-57;juridico@clinicaversalles.com.co;6089990 EXT 439;
Valle del cauca;CALI;7600103799;Hospital Universitario del Valle "Evaristo Garcia" E.S.E.;7600103799;01;E.S.E. HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA EMPRESA SOCIAL DEL ESTADO;890303461;2;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;58;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;IRNE TORRES CASTRO;CALLE 5 # 36 - 08;direcciongeneral@huv.gov.co;6206000 Extension 1010;
Valle del cauca;CALI;7600104064;COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES  THEM Y COMPAÑIA LTDA;7600104064;27;CLINICA REY DAVID;830023202;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;25;27;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MIGUEL ANGEL DUARTE QUINTERO;KR 34 # 7-00;gestion_comercial@cosmitet.net;5185000;
Valle del cauca;CALI;7600104336;CLINICA COLSANITAS S.A.;7600104336;01;CLINICA COLSANITAS S.A  SEBASTIAN DEL BELALCAZAR;800149384;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Carlos Alfredo Chavarriaga Ceballos;AV 4 NORTE # 7N-81;feerazo@colsanitas.com   y mlmoreno@colsanitas.com  y learias@colsanitas.com;6607001;
Valle del cauca;CALI;7600104827;CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR;7600104827;05;RECUPERAR S.A. IPS - 3;805026771;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS CORTES RIASCOS ;CL 5A # 40-21;admon@recuperarips.com,gerencia1@recuperarips.com;4883333 ext 101-102;
Valle del cauca;CALI;7600105305;ESTUDIOS E INVERSIONES  MEDICAS S A ESIMED S A ;7600105305;03;Clinica Esimed Cali Norte;800215908;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;27;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Ivan Ramiro Gutierrez Marin;Av 3 norte #32an - 40;irgutierrezm@isaludcoop.coop - irgutierrezm@esimed.com.co;3166927534- 3156288330;
Valle del cauca;CALI;7600105765;CLINICA FARALLONES S A;7600105765;01;CLINICA FARALLONES S.A.;800212422;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Carlos Arturo Solis Banguero;Calle 9c # 50-25;info@clinicafarallones.com.co;4878000;
Valle del cauca;CALI;7600107059;COOPERATIVA DE SERVICIOS SOLIDARIOS DE SALUD EMSSANAR LTDA "COOEMSSANAR IPS" ;7600107059;17;COOEMSSANAR IPS SAN JUAN DE DIOS;900077584;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;16;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Milton Sanchez;Carrera 4 nO. 17-67;daniagranda@emssanar.org.co;3113905653 - 5132661;
Valle del cauca;CALI;7600107763;Servicios Integrales de Radiologia SAS (SIRAD SAS);7600107763;02;SIRAD;900218138;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;20;02;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Gabriel Posada    Rivera;CALLE 18 NUMERO 3-44;gabrielpo170@yahoo.com;315 2766668;
Valle del cauca;CALI;7600108077;FABILU LTDA;7600108077;01;CLINICA COLOMBIA ES;900242742;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;44;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUISA FERNANDA CORDON TORRES;CRA 46 # 9C-85;calidad@clinicacolombiaes.com;3850285;
Valle del cauca;CALI;7600109837;CLINICA DESA CALI;7600109837;01;CLINICA DESA S.A.S;900771349;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;40;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME QUINTERO SOTO;CALLE 5D NRO. 38 A 35 ;jaime.quintero@cnruu.com.co;0323814161;
Valle del cauca;CALI;7600110055;HOSPITAL ORTOPÉDICO S.A.S;7600110055;01;HOSPITAL ORTOPEDICO CALI SAS;900412444;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NATALIA GOMEZ OSORIO ;CALLE  5 E no 42A-05;alexanderp704@hotmail.com;3176986871;
Valle del cauca;CALI;7600110055;HOSPITAL ORTOPÉDICO S.A.S;7600110055;02;HOSPITAL ORTOPÉDICO SUCURSAL CALI;900412444;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Natalia  Osorio Gomez;CL 5E NRO 42 - 10;gerenciacali@orthohand.net;3137370901;
Valle del cauca;CALI;7600110276;PROVIDA FARMACEUTICA SAS;7600110276;01;CLINICA ESENSA;900550254;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ELGA EHRHARDT GUTIERREZ;CARRERA 44 NO 9C 58;gerencia@clinicaesensa.com;3808010 EXT 2505 2000;
Valle del cauca;CALI;7600110459;CLINICA VALLE SALUD SAN FERNANDO S.A.S;7600110459;01;CLINICA VALLE SALUD SAN FERNANDO S.A.S;900900754;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;5;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CAROLINA MORANTES HERRERA;CL. 5 NRO 38 48 PISOS 1,3, 5 Y 6 DE CALI;juridica@vallesaludips.com;3930030;
Valle del cauca;CALI;7600110743;FABISALUD IPS SAS;7600110743;01;CLINICA CRISTO REY CALI;900951033;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;29;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FAVIAN ALEJANDRO CORDON TORRES;AVENIDA 4 NORTE # 22 N -46;facordon@gmail.com, dir.calidad@clinicacristorey.com.co, gerencia@clinicacristorey.com.co, dir.medico@clinicacristorey.com.co;3876910;
Valle del cauca;CALI;7600111592;CLINICA NUEVA DE CALI SAS;7600111592;01;CLINICA NUEVA DE CALI SAS SEDE LA QUINTA;901158187;6;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;13;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JULIAN GUILLERMO GUERRA CAMARGO;CALLE 6 #  8-16;info@clinicanuevadecali.com;3865300;
Valle del cauca;CALI;7600112096;MEDIVALLE SAS;7600112096;01;MEDIVALLE SAS;901210652;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;22;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MEDIVALLEADM@GMAIL.COM;CALLE 96 NO 28-E3-01;MEDIVALLEADM@GMAIL.COM;3108978963;
Valle del cauca;CALI;7683406527;DUMIAN MÉDICAL S.A.S;7600106527;04;UCI DUMIAN LOS CHORROS;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;03;;;0;;Fecha corte REPS: May 22 2020  2:16PM;SANDRA MILENA GONZALEZ SANCHEZ;CRA 78 NO. 2A - 00 OESTE;laura.luna@dumianmedical.net;5141810;
Valle del cauca;CARTAGO;7614708117;UCIMED S.A;7614708117;01;UCIMED S.A;900074359;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARTHA CORTES AMOROCHO;CARRERA 3 BIS CALLES 1 Y 2;ucimedsa@gmail.com;(2) 2125959;
Valle del cauca;CARTAGO;7614709467;UCI VALLE SAS;7614709467;01;UCIVALLE;900653672;6;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAVIER EDUARDO ALTAMAR HERRERA;CARRERA 4 #8-07;ucivalledelcauca@gmail.com;3013707123;
Valle del cauca;GUADALAJARA DE BUGA;7611103406;URGENCIAS MEDICAS S.A.S.;7611103406;03;URGENCIAS MEDICAS SAS;891304097;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;19;03;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARIO GERMAN LOZANO CIFUENTES;CALLE 4 # 22  - 10;urmedicas@ert.com.co;2282246 - 2373000;
Valle del cauca;GUADALAJARA DE BUGA;7611103495;FUNDACION HOSPITAL SAN JOSE DE BUGA;7611103495;01;FUNDACION HOSPITAL SAN JOSE;891380054;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;15;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUZ YAMILETH GARZON SANCHEZ;CRA 8 # 17-52;gerencia@fhsjb.org;(2) 2283015;
Valle del cauca;GUADALAJARA DE BUGA;7611107186;CLINICA UCI DEL  RIO  S.A.;7611107186;01;CLÍNICA UCI DEL RIO S.A.;900249053;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ADRIANA GUEVARA RAMIREZ ;CL 1 # 14-34;gerencia@clinicadelrio.com.co;2372324 - 2374050;
Valle del cauca;PALMIRA;7652002273;CLINICA PALMIRA S.A.;7652002273;01;CLINICA PALMIRA S.A.;891300047;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FERNANDO HUMBERTO BEDOYA HERRERA;CRA 31 # 31-62;gerencia@clinicapalmira.com;2755557;
Valle del cauca;PALMIRA;7652009397;Clinica Palma Real S.A.S;7652009397;01;Clinica Palma Real;900699086;8;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;fabio Cortes Cruz;Cra 28 N° 44-35;gerencia.cpr@christus.co;2879000;
Valle del cauca;PALMIRA;7652012492;GYO MEDICAL IPS SAS ;7652012492;01;GYO MEDICAL IPS SAS sede PALMIRA;900386591;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Diana Coronado Felizzola;Cra 29 N0 39 51;gyomedicalpalmira@gmail.com;3152263080;
Valle del cauca;PALMIRA;7652012501;Clínica de Alta Complejidad Santa Bárbara S.A.S;7652012501;01;Clínica de Alta Complejidad Santa Bárbara S.A.S;901108368;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;18;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Edwin Harvey Etayo Ruiz;Calle 31 No 44-239 Torre Empresarial;edwin.etayo@gmail.com;3177775672-3157513383;
Valle del cauca;PALMIRA;7683406527;DUMIAN MÉDICAL S.A.S;7652006527;01;UCI DUMIAN MEDICAL  PALMIRA;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;03;;;0;;Fecha corte REPS: May 22 2020  2:16PM;SANDRA MILENA GONZALEZ SANCHEZ;kra 29 N0.39-51;dumianmedical.cali@dumianmedical.net;925141810;
Valle del cauca;TULUÁ;7683404652;E.S.E HOSPITAL DEPARTAMENTAL TOMAS URIBE URIBE DE TULUA EMPRESA SOCIAL DEL ESTADO;7683404652;01;E.S.E. HOSPITAL DEPÀRTAMENTAL TOMAS URIBE URIBE DE TULUA ESE EMPRESA SOCIAL DEL ESTADO;891901158;4;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FELIPE JOSÉ TINOCO ZAPATA;CALLE 27 CRA 39;gerencia@hospitaltomasuribe.gov.co, calidad@hospitaltomasuribe.gov.co;2317333 - 3162815315;
Valle del cauca;TULUÁ;7683405751;CLINICA SAN FRANCISCO S.A;7683405751;01;CLINICA SAN FRANCISCO S.A.;800191916;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;18;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;HUGO FERNANDO FERNANDEZ LLANOS;CALLE 26 # 34-60;notificaciones@clinicasfco.com.co;2359497;
Valle del cauca;TULUÁ;7683406527;DUMIAN MÉDICAL S.A.S;7683406527;03;CLINICA MARIANGEL DUMIAN MEDICAL ;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;21;03;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LILIANA DEL CARMEN PANTOJA MEJIA;KR 40 CL 26 LA VARIANTE;gestion.calidad@clinicamariangel.com;31039911944;
